13562,12989,12031,11374,10593,9787,9124,8786,8881,8382,8117,7814,7532,7511,7536,7690,7792,8681,9960,10642,5446,4669,3756,3798,4199,4613,5156,5596,6090,6545,6960,7258,7678,9300,9919,10714,11279,12044,12863,13864,14776,15611,16621,5742,5142,4661,4423,5102,5945,6945,8309,8838,9553,10700,11740,12507,13380,14380,15199,16112,17182,18498,11136,10429,9514,8161,7679,7281,7130,7170,7347,2892,3090,3743,5507,6732,8439,9289,10513,11002,11649,3151,2375,1274,0,1162,1902,4134,5932,2226,2081,2867,5394,6581,7522,8963,11105,11836,12820,14450,6404,7404,8344,9166,10631,12105,13074,14208,14812,15590,16938,17049,17636,18707,19815,13345,12623,11781,11149,9796,9445,9415,14549,15787,17383,18676,21023,22564,23734,25374,27277,16142,15687,15160,14762,13898,13378,13133,12691,12267,11577,10880,10051,9529,7470,6878,5431,28293,26937,26104,25119,23977,23480,21918,21079,20469,19502,18423,15725,14577,13444,13219,13038,
12553,12035,11090,10445,9677,8891,8232,7953,8111,7688,7477,7221,7033,7102,7270,7549,7742,8689,10009,10826,6314,5372,4176,4029,4218,4520,4946,5242,5620,5964,6311,6546,6935,8679,9337,10177,10770,11568,12417,13450,14388,15248,16266,4622,3980,3520,3396,4304,5279,6397,7863,8446,9201,10377,11442,12237,13167,14218,15073,16023,17062,18352,10441,9711,8728,7240,6678,6208,6012,6014,6188,1982,1939,2613,4477,5678,7376,8200,9431,9970,10663,4256,3536,2432,1162,0,758,2978,4769,3379,2998,3546,5734,6815,7721,9093,11114,11842,12824,14444,5650,6781,7794,8661,9975,11381,12380,13531,14143,14957,16318,16346,16901,17938,19015,12410,11723,10943,10378,9313,9264,9369,13580,14807,16393,17679,20019,21559,22722,24337,26236,15113,14638,14089,13673,12773,12232,11979,11528,11112,10432,9761,9006,8544,6571,6047,4883,27479,26131,25323,24367,23262,22782,21232,20435,19867,18931,17857,15198,14254,13173,13064,12952,
12054,11593,10663,10033,9280,8517,7867,7646,7858,7505,7339,7125,7011,7145,7409,7765,8012,8985,10319,11209,7024,6033,4745,4517,4593,4822,5164,5358,5643,5894,6181,6361,6717,8544,9229,10096,10707,11524,12391,13442,14395,15271,16291,3864,3248,2882,2952,4087,5155,6347,7869,8485,9262,10449,11524,12335,13299,14379,15253,16224,17241,18512,10235,9489,8456,6854,6212,5659,5399,5325,5447,1392,1188,2017,4002,5155,6831,7619,8856,9452,10191,4917,4262,3177,1902,758,0,2233,4051,4128,3739,4221,6240,7254,8132,9456,11394,12116,13093,14701,5442,6666,7724,8616,9803,11147,12165,13327,13943,14782,16151,16113,16640,17648,18698,11985,11333,10613,10108,9279,9438,9627,13118,14333,15907,17183,19514,21053,22207,23797,25690,14372,13891,13337,12918,12014,11479,11231,10803,10420,9760,9136,8477,8083,6214,5761,4864,27140,25802,25015,24083,23008,22542,21003,20240,19706,18794,17726,15103,14308,13266,13233,13166,
10374,10083,9213,8642,7954,7287,6692,6662,7033,6911,6896,6819,6934,7247,7770,8325,8713,9721,11055,12135,8997,7874,6395,5990,5790,5818,5912,5812,5811,5769,5848,5844,6072,8045,8779,9698,10343,11196,12095,13178,14159,15067,16078,1775,1034,1236,2181,3770,4949,6238,7823,8504,9312,10491,11565,12403,13448,14595,15515,16535,17474,18675,9458,8691,7544,5662,4799,3994,3524,3200,3213,1968,1047,1183,2805,3626,5123,5774,7002,7755,8619,7100,6494,5408,4134,2978,2233,0,1863,6357,5852,6150,7658,8453,9223,10367,12017,12708,13650,15199,4943,6337,7461,8381,9143,10262,11316,12484,13104,14004,15376,15149,15591,16505,17471,10517,9980,9454,9143,9049,9809,10231,11532,12700,14228,15473,17770,19299,20427,21949,23826,12393,11870,11270,10813,9833,9259,9001,8581,8252,7640,7136,6768,6598,5162,4982,5006,25813,24503,23777,22917,21933,21509,20011,19350,18915,18083,17044,14555,14209,13301,13492,13558,
8773,8620,7818,7311,6705,6154,5645,5801,6293,6392,6512,6563,6865,7305,8004,8687,9169,10163,11453,12662,10465,9251,7678,7172,6796,6682,6588,6277,6050,5771,5661,5492,5579,7535,8274,9198,9848,10704,11606,12691,13675,14595,15584,1488,833,1513,2583,3948,4990,6202,7717,8414,9207,10333,11373,12211,13299,14479,15422,16468,17330,18458,8640,7884,6693,4680,3674,2674,1989,1362,1515,3768,2889,2357,2417,2548,3643,4124,5314,6183,7133,8952,8305,7197,5932,4769,4051,1863,0,8136,7497,7642,8717,9313,9967,10929,12296,12945,13838,15308,4725,6102,7193,8082,8438,9322,10380,11529,12140,13075,14430,14052,14421,15254,16147,9081,8650,8302,8172,8721,9951,10549,9990,11112,12597,13814,16082,17601,18711,20193,22058,11207,10623,9949,9428,8289,7600,7285,6759,6390,5781,5338,5212,5259,4377,4493,5325,24379,23094,22413,21609,20698,20307,18850,18273,17920,17158,16152,13807,13839,13060,13435,13609,
15386,14710,13736,13062,12267,11438,10777,10343,10329,9713,9367,8995,8567,8393,8169,8090,8017,8748,9895,10291,3892,3632,3571,3984,4683,5220,5887,6518,7162,7769,8272,8658,9115,10481,11012,11708,12208,12897,13643,14569,15417,16191,17175,7963,7357,6809,6402,6736,7335,8092,9219,9631,10247,11304,12273,12968,13714,14600,15338,16166,17281,18630,12404,11754,10975,9884,9545,9278,9213,9341,9567,5031,5316,5882,7463,8705,10408,11300,12503,12891,13445,1658,505,953,2226,3379,4128,6357,8136,0,1402,2389,5076,6351,7290,8784,11077,11793,12757,14372,7908,8654,9431,10148,11840,13408,14308,15396,15976,16680,17988,18256,18901,20030,21189,15028,14246,13298,12555,10717,9832,9553,16290,17542,19152,20455,22808,24346,25532,27220,29131,18277,17843,17337,16955,16118,15605,15358,14893,14427,13709,12946,11971,11342,9169,8486,6674,29666,28294,27415,26376,25165,24638,23060,22144,21457,20438,19356,16614,15097,13887,13450,13141,
14229,13499,12522,11842,11046,10211,9555,9084,9032,8387,8024,7639,7189,7000,6767,6698,6644,7406,8589,9071,3366,2662,2214,2585,3282,3821,4493,5138,5800,6432,6953,7359,7824,9119,9634,10317,10811,11496,12241,13167,14018,14795,15782,7574,6780,6065,5464,5559,6049,6736,7826,8230,8844,9904,10878,11579,12342,13247,14001,14849,15955,17299,11052,10416,9679,8703,8454,8297,8326,8598,8986,4925,4865,5154,6476,7710,9389,10311,11484,11787,12279,3055,1897,1365,2081,2998,3739,5852,7497,1402,0,1049,3793,5062,6011,7502,9766,10488,11460,13083,6654,7315,8058,8759,10478,12060,12945,14023,14599,15293,16596,16883,17537,18675,19845,13798,12992,12009,11236,9322,8446,8201,15084,16339,17952,19258,21611,23145,24337,26052,27965,18110,17630,17071,16641,15685,15079,14782,14193,13618,12854,12005,10897,10200,7984,7266,5356,28316,26941,26053,25005,23785,23253,21675,20752,20059,19037,17956,15212,13706,12502,12093,11807,
13773,12976,11999,11315,10520,9682,9040,8517,8403,7709,7312,6903,6399,6153,5841,5714,5628,6368,7541,8026,2847,1829,1182,1650,2417,2972,3661,4361,5065,5749,6299,6742,7215,8356,8828,9468,9937,10593,11314,12218,13052,13815,14795,7916,6993,6152,5376,5170,5473,6006,6975,7334,7914,8945,9899,10584,11325,12215,12962,13804,14913,16258,10305,9703,9045,8253,8124,8096,8225,8630,9155,5528,5240,5289,6303,7503,9130,10076,11207,11411,11822,4045,2893,2398,2867,3546,4221,6150,7642,2389,1049,0,2744,4012,4961,6452,8719,9440,10411,12034,6121,6620,7273,7921,9712,11320,12168,13220,13785,14449,15733,16075,16750,17908,19097,13248,12411,11376,10553,8457,7448,7169,14561,15817,17430,18737,21085,22612,23811,25558,27472,18525,18015,17420,16957,15916,15240,14902,14210,13541,12737,11807,10561,9787,7537,6779,4729,27549,26170,25264,24197,22953,22412,20831,19884,19169,18134,17054,14305,12716,11502,11064,10766,
13008,12033,11085,10414,9656,8850,8284,7635,7327,6517,6037,5576,4913,4462,3820,3400,3132,3716,4819,5291,3096,1930,1646,1722,1921,2137,2563,3276,3993,4756,5335,5849,6302,6826,7117,7569,7926,8462,9081,9888,10652,11357,12307,9398,8263,7225,6153,5212,4894,4803,5196,5345,5748,6625,7480,8092,8739,9564,10276,11091,12209,13561,8740,8274,7917,7751,7975,8299,8675,9379,10194,7631,6978,6559,6750,7739,9108,10068,11031,10949,11112,6701,5578,5135,5394,5734,6240,7658,8717,5076,3793,2744,0,1275,2218,3712,6002,6716,7681,9299,5583,5469,5729,6134,8100,9743,10447,11392,11908,12461,13670,14189,14923,16131,17367,12214,11309,10146,9191,6536,4993,4538,13581,14813,16399,17690,19997,21489,22697,24521,26425,19913,19339,18665,18132,16904,16070,15641,14709,13816,12933,11820,10252,9294,7101,6297,4129,25712,24326,23371,22249,20940,20370,18790,17772,16988,15915,14849,12102,10231,8981,8427,8078,
12674,11626,10708,10057,9336,8569,8060,7370,6973,6138,5638,5176,4467,3923,3108,2483,2063,2484,3545,4062,4029,3070,2880,2802,2691,2649,2769,3306,3905,4620,5161,5675,6087,6240,6414,6743,7027,7485,8039,8787,9511,10185,11118,10142,8950,7868,6731,5550,4965,4540,4541,4542,4811,5567,6350,6917,7514,8309,9008,9817,10936,12289,8074,7695,7512,7674,8060,8534,9007,9820,10740,8644,7877,7305,7160,8010,9213,10152,11015,10798,10836,7974,6853,6395,6581,6815,7254,8453,9313,6351,5062,4012,1275,0,951,2439,4727,5441,6406,8025,5613,5179,5190,5424,7424,9050,9664,10541,11027,11518,12681,13286,14043,15269,16522,11759,10833,9627,8624,5727,3881,3312,13133,14341,15898,17172,19446,20915,22122,23975,25868,20512,19911,19206,18645,17341,16443,15978,14947,13962,13056,11878,10190,9169,7087,6306,4282,24791,23405,22428,21284,19948,19366,17791,16743,15929,14842,13785,11053,9049,7787,7179,6811,
12670,11571,10685,10056,9371,8644,8187,7478,7019,6184,5682,5235,4520,3926,3011,2228,1652,1707,2624,3121,4736,3918,3832,3731,3541,3408,3379,3773,4257,4902,5395,5891,6261,6109,6173,6378,6584,6955,7432,8110,8783,9416,10326,10875,9658,8561,7400,6106,5375,4734,4405,4261,4376,4972,5658,6161,6684,7429,8102,8891,10015,11371,7837,7540,7507,7916,8409,8976,9506,10380,11356,9517,8700,8057,7728,8482,9561,10477,11261,10947,10891,8903,7790,7346,7522,7721,8132,9223,9967,7290,6011,4961,2218,951,0,1494,3805,4510,5468,7082,5975,5325,5131,5202,7189,8776,9303,10109,10563,10992,12104,12789,13566,14804,16069,11665,10729,9498,8466,5401,3258,2518,13035,14216,15745,17000,19239,20685,21889,23762,25643,21131,20515,19791,19213,17864,16927,16439,15347,14304,13385,12169,10410,9354,7384,6635,4769,24255,22869,21875,20711,19351,18759,17190,16115,15272,14173,13129,10420,8273,7000,6314,5908,
12581,11416,10594,10010,9396,8747,8381,7664,7125,6324,5844,5447,4774,4164,3229,2394,1809,986,1165,1770,6084,5376,5313,5165,4877,4646,4454,4652,4953,5460,5855,6301,6592,5974,5857,5844,5910,6117,6452,6997,7579,8144,9013,11950,10704,9596,8416,6989,6084,5177,4378,4008,3841,4098,4570,4945,5334,5997,6634,7403,8531,9890,7466,7312,7516,8293,8934,9630,10236,11192,12245,10825,9933,9186,8591,9189,10063,10928,11580,11121,10918,10396,9284,8831,8963,9093,9456,10367,10929,8784,7502,6452,3712,2439,1494,0,2330,3023,3974,5587,6591,5661,5169,4972,6841,8321,8695,9372,9768,10092,11114,11920,12723,13972,15248,11446,10509,9261,8206,4983,2478,1443,12796,13923,15393,16610,18784,20188,21383,23282,25140,21979,21339,20587,19984,18567,17573,17051,15867,14741,13811,12548,10703,9611,7857,7179,5612,23280,21899,20880,19689,18297,17690,16137,15025,14141,13027,12007,9355,6996,5718,4911,4451,
12310,11078,10386,9898,9423,8930,8723,8040,7423,6747,6353,6075,5555,5032,4295,3694,3382,2428,1182,1690,8386,7707,7557,7333,6926,6595,6240,6208,6266,6547,6773,7108,7265,6024,5631,5250,5055,4935,4968,5226,5619,6053,6848,13469,12202,11102,9930,8383,7308,6149,4845,4225,3639,3167,3066,3099,3174,3692,4304,5089,6210,7566,6985,7076,7636,8909,9733,10586,11284,12331,13478,12722,11723,10837,9886,10240,10780,11539,11972,11306,10884,12702,11579,11073,11105,11114,11394,12017,12296,11077,9766,8719,6002,4727,3805,2330,0,730,1715,3345,7654,6434,5588,5019,6452,7640,7736,8163,8444,8580,9428,10416,11244,12489,13765,11005,10101,8883,7852,4720,2425,1787,12281,13296,14645,15784,17828,19152,20323,22247,24058,23032,22359,21568,20930,19420,18345,17778,16469,15233,14307,13001,11082,9983,8639,8103,7040,21510,20141,19092,17869,16438,15815,14294,13134,12198,11072,10099,7585,4923,3678,2660,2127,
12578,11335,10688,10232,9799,9351,9185,8517,7891,7253,6884,6635,6153,5653,4960,4395,4105,3159,1899,2054,9033,8395,8281,8063,7656,7322,6958,6906,6934,7180,7377,7688,7816,6458,6003,5526,5252,5013,4913,5018,5292,5633,6365,14139,12871,11775,10607,9049,7955,6769,5401,4751,4099,3442,3105,2938,2764,3098,3635,4381,5509,6868,7251,7412,8058,9432,10288,11167,11879,12940,14100,13441,12432,11531,10530,10840,11310,12041,12420,11707,11230,13413,12294,11798,11836,11842,12116,12708,12945,11793,10488,9440,6716,5441,4510,3023,730,0,984,2614,8274,7016,6116,5480,6758,7831,7829,8154,8386,8440,9200,10261,11094,12330,13599,11232,10346,9150,8142,5113,3011,2495,12476,13448,14750,15857,17849,19141,20299,22229,24018,23603,22924,22125,21480,19952,18862,18285,16950,15692,14770,13460,11534,10440,9198,8694,7719,21198,19837,18776,17540,16094,15464,13964,12784,11823,10696,9754,7335,4533,3350,2172,1517,
13009,11758,11170,10756,10377,9986,9870,9224,8590,8000,7661,7445,7005,6533,5885,5355,5084,4143,2874,2774,9917,9329,9256,9045,8641,8304,7931,7859,7858,8066,8229,8513,8609,7130,6612,6032,5670,5292,5023,4913,5003,5191,5810,15056,13788,12697,11534,9966,8854,7642,6215,5543,4834,4010,3427,3016,2475,2432,2792,3445,4584,5946,7718,7962,8702,10185,11075,11983,12710,13785,14961,14412,13393,12476,11421,11680,12067,12763,13076,12307,11764,14371,13258,12775,12820,12824,13093,13650,13838,12757,11460,10411,7681,6406,5468,3974,1715,984,0,1630,9141,7846,6895,6193,7278,8198,8072,8261,8423,8364,8991,10147,10981,12197,13450,11617,10760,9600,8627,5758,3886,3467,12813,13726,14961,16022,17938,19184,20323,22256,24015,24394,23707,22900,22247,20698,19588,19001,17636,16352,15437,14124,12196,11113,9994,9529,8651,20825,19478,18401,17150,15685,15047,13581,12378,11388,10264,9373,7117,4171,3144,1811,1010,
13778,12528,12037,11690,11397,11093,11050,10442,9805,9289,8994,8824,8445,8014,7429,6946,6702,5771,4503,4239,11446,10914,10882,10676,10268,9925,9537,9434,9390,9546,9661,9905,9956,8329,7736,7036,6569,6018,5522,5085,4852,4742,5101,16562,15297,14215,13063,11482,10348,9106,7616,6925,6165,5180,4356,3693,2733,1935,1680,1955,3091,4438,8620,8976,9838,11463,12397,13343,14090,15184,16379,16012,14974,14031,12894,13076,13338,13978,14188,13340,12703,15980,14872,14402,14450,14444,14701,15199,15308,14372,13083,12034,9299,8025,7082,5587,3345,2614,1630,0,10588,9251,8240,7464,8265,8943,8634,8604,8651,8409,8796,10085,10904,12067,13278,12330,11527,10440,9537,6952,5392,5077,13437,14247,15364,16342,18121,19283,20386,22314,24016,25686,24988,24168,23502,21922,20785,20182,18773,17455,16554,15244,13323,12266,11336,10927,10192,20219,18900,17804,16534,15047,14401,13008,11777,10746,9648,8867,6968,3971,3380,2206,1731,
7663,6858,5881,5198,4402,3565,2918,2435,2476,2065,1962,1885,2143,2622,3430,4214,4782,5710,6915,8226,8326,6970,5421,4750,3998,3544,3019,2332,1720,1136,939,928,1284,3145,3864,4771,5411,6260,7156,8237,9216,10124,11136,6043,4799,3790,2787,1355,694,1505,2992,3689,4487,5630,6687,7527,8601,9773,10712,11753,12638,13798,4797,4060,3110,2194,2447,3039,3664,4680,5826,6359,5109,3920,2325,2613,3601,4539,5450,5408,5715,9366,8313,7247,6404,5650,5442,4943,4725,7908,6654,6121,5583,5613,5975,6591,7654,8274,9141,10588,0,1406,2528,3445,4363,5730,6733,7890,8504,9340,10709,10695,11253,12307,13410,7146,6341,5404,4746,4110,5264,5962,8445,9701,11314,12621,14971,16502,17698,19437,21350,15435,14780,14014,13402,11976,10992,10485,9371,8351,7442,6272,4671,3752,1519,715,1479,21889,20532,19702,18728,17612,17131,15583,14801,14265,13361,12298,9713,9273,8403,8714,8885,
7544,6569,5616,4944,4191,3400,2882,2193,1863,1093,717,482,900,1499,2434,3278,3895,4715,5809,7180,8449,7121,5724,5068,4268,3730,3068,2310,1570,885,494,674,941,1900,2563,3437,4062,4899,5788,6863,7837,8740,9755,7444,6204,5195,4166,2636,1511,666,1636,2327,3108,4233,5284,6124,7203,8379,9320,10365,11238,12393,3759,3101,2475,2633,3323,4152,4865,5940,7128,7675,6445,5283,3722,3833,4421,5267,5953,5631,5669,10202,9097,8100,7404,6781,6666,6337,6102,8654,7315,6620,5469,5179,5325,5661,6434,7016,7846,9251,1406,0,1124,2044,3228,4755,5684,6807,7408,8190,9545,9656,10269,11380,12535,6769,5882,4780,3932,2712,4012,4827,8127,9369,10966,12265,14592,16102,17307,19104,21013,16598,15926,15138,14505,13020,11978,11435,10213,9080,8151,6896,5091,4028,2227,1682,1994,21013,19642,18773,17755,16584,16080,14515,13677,13089,12149,11076,8437,7873,6997,7333,7535,
7538,6450,5554,4926,4258,3580,3228,2515,1956,1178,768,642,874,1276,2122,2923,3542,4186,5112,6525,8804,7526,6273,5653,4860,4305,3615,2921,2280,1833,1613,1701,1717,1105,1585,2382,2983,3804,4683,5752,6723,7623,8639,8554,7320,6318,5288,3744,2587,1401,794,1366,2076,3145,4179,5018,6106,7288,8234,9283,10137,11279,3054,2544,2381,3321,4180,5103,5851,6951,8160,8772,7552,6401,4833,4846,5195,5954,6465,5953,5783,11022,9894,8948,8344,7794,7724,7461,7193,9431,8058,7273,5729,5190,5131,5169,5588,6116,6895,8240,2528,1124,0,920,2442,4071,4895,5964,6545,7271,8605,8825,9482,10635,11827,6570,5643,4442,3463,1590,3178,4123,7944,9151,10714,11994,14284,15768,16976,18812,20711,17500,16815,16012,15364,13837,12757,12190,10896,9691,8761,7468,5578,4477,3101,2716,2921,20276,18898,17998,16946,15735,15213,13639,12756,12127,11159,10081,7404,6748,5881,6265,6513,
7608,6448,5623,5050,4479,3922,3708,3038,2411,1825,1576,1561,1635,1768,2331,2985,3553,3993,4714,6137,9231,8002,6865,6278,5505,4953,4270,3639,3076,2723,2533,2594,2536,1026,991,1562,2113,2909,3777,4840,5807,6704,7721,9457,8229,7235,6209,4661,3498,2269,954,967,1383,2303,3300,4134,5232,6421,7370,8423,9253,10378,2651,2355,2634,4003,4937,5904,6671,7783,9005,9683,8467,7320,5740,5690,5883,6572,6953,6310,5986,11761,10621,9712,9166,8661,8616,8381,8082,10148,8759,7921,6134,5424,5202,4972,5019,5480,6193,7464,3445,2044,920,0,2001,3628,4319,5314,5868,6534,7841,8160,8853,10037,11257,6498,5560,4317,3272,671,2704,3753,7861,9023,10543,11797,14045,15501,16707,18571,20458,18227,17533,16719,16061,14505,13397,12813,11470,10218,9294,7986,6064,4965,3891,3590,3778,19661,18279,17356,16277,15033,14496,12917,11998,11334,10344,9263,6559,5828,4979,5428,5732,
5864,4645,3935,3480,3131,2906,3049,2665,2146,2298,2514,2848,3316,3654,4325,4982,5536,5885,6406,7801,11192,9937,8715,8095,7302,6747,6057,5353,4679,4101,3674,3441,3108,1359,1015,1245,1722,2469,3314,4360,5325,6240,7198,9905,8771,7921,7081,5715,4700,3748,2907,2928,3015,3315,3915,4599,5674,6832,7762,8806,9443,10391,650,718,1815,3816,4859,5911,6705,7821,9061,10700,9439,8223,6347,5895,5494,5931,5960,5074,4486,13411,12294,11317,10631,9975,9803,9143,8438,11840,10478,9712,8100,7424,7189,6841,6452,6758,7278,8265,4363,3228,2442,2001,0,1644,2468,3578,4180,4983,6348,6430,7061,8199,9386,4624,3695,2452,1404,1859,4422,5512,5959,7083,8574,9816,12050,13502,14708,16575,18460,17667,16947,16104,15418,13790,12617,11996,10546,9206,8317,7016,5122,4130,4068,4166,5218,17841,16464,15575,14540,13358,12852,11287,10461,9903,9000,7940,5414,5648,5204,6074,6592,
4837,3586,3158,2972,3024,3246,3680,3599,3290,3725,4041,4422,4940,5297,5959,6591,7125,7392,7767,9116,12836,11580,10342,9716,8919,8365,7677,6959,6265,5640,5162,4848,4446,2970,2637,2482,2586,2932,3494,4321,5162,6013,6856,10811,9765,9025,8313,7079,6161,5325,4549,4523,4484,4483,4774,5271,6226,7281,8148,9142,9602,10376,1016,1675,2723,4654,5649,6675,7442,8509,9719,11941,10672,9442,7462,6792,5997,6187,5879,4805,3938,14956,13853,12851,12105,11381,11147,10262,9322,13408,12060,11320,9743,9050,8776,8321,7640,7831,8198,8943,5730,4755,4071,3628,1644,0,1059,2223,2842,3757,5122,4967,5531,6624,7784,3419,2584,1580,1153,3380,5854,6937,4646,5667,7082,8289,10479,11911,13114,14994,16870,17680,16944,16084,15382,13711,12499,11854,10334,8944,8124,6891,5166,4401,5099,5397,6746,16258,14886,14020,13015,11881,11401,9856,9113,8654,7843,6829,4601,5714,5637,6744,7383,
5263,4052,3849,3807,3987,4283,4736,4654,4323,4696,4967,5315,5769,6060,6629,7182,7671,7815,8020,9304,13543,12321,11152,10543,9754,9198,8509,7815,7146,6563,6114,5834,5450,3827,3356,2928,2788,2816,3112,3731,4459,5250,6021,11869,10825,10080,9352,8086,7129,6216,5270,5127,4933,4675,4723,5066,5902,6860,7670,8618,8973,9650,1939,2676,3773,5714,6707,7729,8493,9552,10756,12982,11714,10485,8515,7851,7026,7168,6771,5653,4701,15877,14762,13782,13074,12380,12165,11316,10380,14308,12945,12168,10447,9664,9303,8695,7736,7829,8072,8634,6733,5684,4895,4319,2468,1059,0,1169,1789,2697,4063,3975,4593,5740,6944,3768,3100,2406,2208,3937,6219,7270,4803,5654,6920,8047,10128,11503,12693,14600,16449,18532,17792,16929,16222,14540,13317,12666,11128,9728,8945,7752,6108,5407,6154,6430,7678,15380,14002,13108,12073,10903,10408,8852,8078,7599,6784,5771,3620,5116,5261,6480,7184,
5782,4666,4671,4752,5037,5403,5883,5822,5491,5843,6092,6420,6833,7079,7574,8061,8509,8545,8593,9796,14480,13289,12179,11584,10803,10248,9559,8884,8236,7679,7248,6985,6609,4926,4392,3822,3525,3277,3249,3528,4038,4699,5332,13017,11985,11248,10521,9244,8270,7316,6269,6047,5742,5279,5096,5258,5922,6733,7453,8324,8536,9071,3092,3840,4942,6872,7855,8869,9626,10672,11865,14151,12883,11654,9684,9007,8128,8213,7722,6573,5558,16978,15855,14891,14208,13531,13327,12484,11529,15396,14023,13220,11392,10541,10109,9372,8163,8154,8261,8604,7890,6807,5964,5314,3578,2223,1169,0,620,1550,2902,2860,3539,4738,5982,4289,3819,3402,3360,4856,6927,7930,5072,5701,6759,7769,9695,10992,12160,14086,15896,19394,18650,17783,17074,15382,14151,13496,11942,10541,9803,8662,7116,6489,7322,7598,8796,14347,12964,12044,10982,9781,9273,7710,6913,6431,5629,4632,2720,4817,5244,6551,7310,
6133,5072,5163,5290,5614,6006,6495,6441,6111,6454,6694,7014,7410,7636,8099,8555,8982,8969,8943,10101,14989,13815,12733,12145,11368,10813,10127,9461,8821,8276,7853,7597,7225,5520,4965,4349,3999,3651,3480,3572,3937,4502,5038,13628,12601,11868,11141,9860,8877,7907,6820,6566,6217,5670,5385,5458,6024,6746,7409,8230,8360,8811,3708,4458,5562,7487,8467,9477,10230,11271,12458,14771,13503,12275,10304,9621,8720,8780,8249,7091,6056,17565,16439,15483,14812,14143,13943,13104,12140,15976,14599,13785,11908,11027,10563,9768,8444,8386,8423,8651,8504,7408,6545,5868,4180,2842,1789,620,0,963,2290,2292,3017,4243,5506,4664,4283,3970,3976,5382,7349,8324,5316,5824,6757,7692,9518,10765,11915,13847,15632,19865,19120,18252,17542,15847,14614,13957,12399,10999,10284,9170,7670,7074,7942,8217,9394,13809,12424,11489,10411,9191,8675,7107,6297,5811,5018,4034,2341,4766,5338,6671,7449,
6989,5974,6110,6251,6575,6954,7429,7346,6987,7278,7484,7777,8122,8298,8686,9074,9458,9350,9191,10262,15519,14383,13370,12801,12036,11485,10804,10164,9552,9045,8649,8422,8070,6291,5686,4980,4542,4039,3655,3451,3571,3969,4353,14564,13523,12769,12013,10694,9679,8656,7474,7153,6720,6031,5581,5507,5904,6477,7044,7783,7797,8132,4564,5326,6460,8411,9401,10418,11176,12222,13414,15643,14376,13151,11200,10549,9676,9743,9207,8046,7004,18286,17151,16219,15590,14957,14782,14004,13075,16680,15293,14449,12461,11518,10992,10092,8580,8440,8364,8409,9340,8190,7271,6534,4983,3757,2697,1550,963,0,1373,1839,2663,3911,5189,5547,5220,4933,4903,5996,7742,8657,6089,6468,7237,8059,9719,10877,11992,13923,15659,20793,20047,19179,18468,16772,15538,14880,13320,11923,11220,10120,8633,8033,8844,9086,10161,13273,11886,10913,9788,8507,7963,6382,5488,4928,4086,3081,1634,4445,5223,6567,7364,
7965,7054,7301,7504,7879,8294,8785,8717,8360,8646,8842,9124,9446,9595,9933,10271,10618,10431,10147,11118,16702,15598,14638,14083,13328,12780,12103,11479,10882,10393,10008,9790,9441,7645,7022,6279,5798,5207,4676,4201,4000,4093,4147,15919,14887,14141,13387,12063,11039,9996,8769,8410,7922,7133,6548,6330,6520,6875,7284,7874,7687,7789,5937,6700,7831,9774,10757,11767,12519,13555,14737,17017,15750,14525,12573,11910,10999,11026,10429,9260,8196,19603,18462,17546,16938,16318,16151,15376,14430,17988,16596,15733,13670,12681,12104,11114,9428,9200,8991,8796,10709,9545,8605,7841,6348,5122,4063,2902,2290,1373,0,1451,2177,3274,4485,6595,6391,6231,6263,7277,8847,9699,6930,7095,7596,8231,9613,10625,11677,13590,15246,21884,21137,20269,19557,17861,16625,15967,14404,13017,12357,11305,9897,9347,10215,10460,11507,12167,10785,9774,8607,7270,6701,5120,4156,3556,2728,1777,1874,4867,5871,7181,7981,
6916,6147,6557,6875,7369,7906,8465,8515,8254,8670,8940,9277,9693,9927,10386,10823,11232,11163,11029,12100,17265,16100,15025,14436,13658,13103,12416,11744,11096,10532,10089,9804,9411,7783,7250,6639,6267,5836,5493,5251,5237,5454,5584,15534,14575,13914,13260,12046,11104,10174,9112,8852,8475,7845,7420,7335,7675,8151,8628,9268,9123,9241,5913,6635,7667,9488,10412,11378,12094,13077,14215,16880,15612,14381,12371,11589,10506,10412,9686,8516,7431,19838,18715,17748,17049,16346,16113,15149,14052,18256,16883,16075,14189,13286,12789,11920,10416,10261,10147,10085,10695,9656,8825,8160,6430,4967,3975,2860,2292,1839,1451,0,834,2073,3350,5660,5637,5750,6025,7671,9549,10482,5777,5791,6180,6782,8183,9236,10313,12237,13931,20881,20134,19267,18556,16864,15631,14975,13417,12051,11453,10487,9252,8843,10007,10357,11649,11523,10137,9197,8122,6928,6436,4890,4220,3968,3495,2842,3121,6118,7002,8340,9141,
